datetime,open,high,low,close,adj_close,volume,dividends,stock_splits,symbol
2025-06-13 09:49:00-04:00,142.97999572753906,143.02999877929688,142.8300018310547,143.0,143.0,450870,0.0,0.0,NVDA
2025-06-13 09:50:00-04:00,142.9949951171875,143.38999938964844,142.94000244140625,143.3300018310547,143.3300018310547,745244,0.0,0.0,NVDA
2025-06-13 09:51:00-04:00,143.32009887695312,143.48989868164062,143.08999633789062,143.11000061035156,143.11000061035156,867380,0.0,0.0,NVDA
2025-06-13 09:52:00-04:00,143.10350036621094,143.25,143.0500030517578,143.168701171875,143.168701171875,497143,0.0,0.0,NVDA
2025-06-13 09:53:00-04:00,143.1649932861328,143.27000427246094,143.15499877929688,143.1649932861328,143.1649932861328,403391,0.0,0.0,NVDA
2025-06-13 09:54:00-04:00,143.1750030517578,143.1750030517578,142.92999267578125,142.93890380859375,142.93890380859375,557730,0.0,0.0,NVDA
2025-06-13 09:55:00-04:00,142.93499755859375,143.0500030517578,142.8300018310547,143.0449981689453,143.0449981689453,622105,0.0,0.0,NVDA
2025-06-13 09:56:00-04:00,143.0399932861328,143.0500030517578,142.875,142.89999389648438,142.89999389648438,469523,0.0,0.0,NVDA
2025-06-13 09:57:00-04:00,142.88999938964844,142.97999572753906,142.8699951171875,142.93499755859375,142.93499755859375,348820,0.0,0.0,NVDA
2025-06-13 09:58:00-04:00,142.92999267578125,142.9604034423828,142.72999572753906,142.82000732421875,142.82000732421875,603277,0.0,0.0,NVDA
2025-06-13 09:59:00-04:00,142.8249969482422,142.94000244140625,142.66000366210938,142.91799926757812,142.91799926757812,591797,0.0,0.0,NVDA
2025-06-13 10:00:00-04:00,142.92999267578125,143.36019897460938,142.89500427246094,142.97000122070312,142.97000122070312,972692,0.0,0.0,NVDA
2025-06-13 10:01:00-04:00,143.0,143.0749969482422,142.86000061035156,142.96499633789062,142.96499633789062,455082,0.0,0.0,NVDA
2025-06-13 10:02:00-04:00,142.95069885253906,142.99000549316406,142.82009887695312,142.9199981689453,142.9199981689453,320008,0.0,0.0,NVDA
2025-06-13 10:03:00-04:00,142.9199981689453,143.0500030517578,142.91000366210938,142.97999572753906,142.97999572753906,368746,0.0,0.0,NVDA
2025-06-13 10:04:00-04:00,142.97999572753906,142.97999572753906,142.7100067138672,142.83999633789062,142.83999633789062,542533,0.0,0.0,NVDA
2025-06-13 10:05:00-04:00,142.8300018310547,142.8800048828125,142.67030334472656,142.6999969482422,142.6999969482422,490304,0.0,0.0,NVDA
2025-06-13 10:06:00-04:00,142.69500732421875,142.8800048828125,142.66000366210938,142.80999755859375,142.80999755859375,429003,0.0,0.0,NVDA
2025-06-13 10:07:00-04:00,142.7899932861328,142.8300018310547,142.67999267578125,142.8096923828125,142.8096923828125,404455,0.0,0.0,NVDA
2025-06-13 10:08:00-04:00,142.8000030517578,142.9499969482422,142.74009704589844,142.7449951171875,142.7449951171875,463890,0.0,0.0,NVDA
2025-06-13 10:09:00-04:00,142.74000549316406,142.77999877929688,142.57009887695312,142.5988006591797,142.5988006591797,633727,0.0,0.0,NVDA
2025-06-13 10:10:00-04:00,142.59500122070312,142.61000061035156,142.3300018310547,142.37159729003906,142.37159729003906,1044702,0.0,0.0,NVDA
2025-06-13 10:11:00-04:00,142.3699951171875,142.44000244140625,142.27999877929688,142.41990661621094,142.41990661621094,710527,0.0,0.0,NVDA
2025-06-13 10:12:00-04:00,142.4149932861328,142.4197998046875,142.1999969482422,142.32009887695312,142.32009887695312,633874,0.0,0.0,NVDA
2025-06-13 10:13:00-04:00,142.30999755859375,142.41000366210938,142.25,142.3300018310547,142.3300018310547,581064,0.0,0.0,NVDA
2025-06-13 10:14:00-04:00,142.30999755859375,142.4051971435547,142.25999450683594,142.31500244140625,142.31500244140625,400227,0.0,0.0,NVDA
2025-06-13 10:15:00-04:00,142.3101043701172,142.33999633789062,142.19000244140625,142.1999969482422,142.1999969482422,598628,0.0,0.0,NVDA
2025-06-13 10:16:00-04:00,142.19000244140625,142.21820068359375,141.97000122070312,142.02890014648438,142.02890014648438,1205450,0.0,0.0,NVDA
2025-06-13 10:17:00-04:00,142.02499389648438,142.16000366210938,141.97000122070312,142.11500549316406,142.11500549316406,697006,0.0,0.0,NVDA
2025-06-13 10:18:00-04:00,142.11000061035156,142.24989318847656,142.0800018310547,142.2100067138672,142.2100067138672,519364,0.0,0.0,NVDA
2025-06-13 10:19:00-04:00,142.2050018310547,142.22999572753906,142.0850067138672,142.10870361328125,142.10870361328125,302805,0.0,0.0,NVDA
2025-06-13 10:20:00-04:00,142.10499572753906,142.1699981689453,141.8800048828125,141.9199981689453,141.9199981689453,625009,0.0,0.0,NVDA
2025-06-13 10:21:00-04:00,141.90499877929688,141.92999267578125,141.61349487304688,141.82870483398438,141.82870483398438,1065277,0.0,0.0,NVDA
2025-06-13 10:22:00-04:00,141.82000732421875,141.82000732421875,141.6699981689453,141.7050018310547,141.7050018310547,536414,0.0,0.0,NVDA
2025-06-13 10:23:00-04:00,141.7050018310547,141.94000244140625,141.6699981689453,141.8782958984375,141.8782958984375,572628,0.0,0.0,NVDA
2025-06-13 10:24:00-04:00,141.8800048828125,141.99000549316406,141.72129821777344,141.7884979248047,141.7884979248047,536525,0.0,0.0,NVDA
2025-06-13 10:25:00-04:00,141.77999877929688,141.83999633789062,141.69000244140625,141.7899932861328,141.7899932861328,466172,0.0,0.0,NVDA
2025-06-13 10:26:00-04:00,141.7899932861328,141.82000732421875,141.5399932861328,141.56500244140625,141.56500244140625,608209,0.0,0.0,NVDA
2025-06-13 10:27:00-04:00,141.55999755859375,141.6199951171875,141.39500427246094,141.52999877929688,141.52999877929688,1040680,0.0,0.0,NVDA
2025-06-13 10:28:00-04:00,141.52000427246094,141.52000427246094,141.10000610351562,141.1446990966797,141.1446990966797,926396,0.0,0.0,NVDA
2025-06-13 10:29:00-04:00,141.1300048828125,141.24000549316406,141.0749969482422,141.1999969482422,141.1999969482422,706180,0.0,0.0,NVDA
2025-06-13 10:30:00-04:00,141.1999969482422,141.32000732421875,141.16000366210938,141.21499633789062,141.21499633789062,646904,0.0,0.0,NVDA
2025-06-13 10:31:00-04:00,141.2097930908203,141.33999633789062,141.0800018310547,141.32879638671875,141.32879638671875,707083,0.0,0.0,NVDA
2025-06-13 10:32:00-04:00,141.32000732421875,141.55999755859375,141.27000427246094,141.52000427246094,141.52000427246094,789366,0.0,0.0,NVDA
2025-06-13 10:33:00-04:00,141.5500030517578,141.67999267578125,141.5399932861328,141.61000061035156,141.61000061035156,741023,0.0,0.0,NVDA
2025-06-13 10:34:00-04:00,141.60499572753906,141.72000122070312,141.50999450683594,141.52499389648438,141.52499389648438,507019,0.0,0.0,NVDA
2025-06-13 10:35:00-04:00,141.52499389648438,141.75,141.50999450683594,141.6898956298828,141.6898956298828,630811,0.0,0.0,NVDA
2025-06-13 10:36:00-04:00,141.68499755859375,141.8800048828125,141.6750030517578,141.875,141.875,516756,0.0,0.0,NVDA
2025-06-13 10:37:00-04:00,141.8699951171875,141.99000549316406,141.8000030517578,141.9550018310547,141.9550018310547,658639,0.0,0.0,NVDA
2025-06-13 10:38:00-04:00,141.9600067138672,142.02000427246094,141.86500549316406,141.91000366210938,141.91000366210938,571383,0.0,0.0,NVDA
2025-06-13 10:39:00-04:00,141.91000366210938,142.11000061035156,141.91000366210938,142.0034942626953,142.0034942626953,564886,0.0,0.0,NVDA
2025-06-13 10:40:00-04:00,142.0050048828125,142.07000732421875,141.9199981689453,142.0050048828125,142.0050048828125,391853,0.0,0.0,NVDA
2025-06-13 10:41:00-04:00,142.00999450683594,142.19500732421875,141.9550018310547,142.16119384765625,142.16119384765625,510908,0.0,0.0,NVDA
2025-06-13 10:42:00-04:00,142.1699981689453,142.2899932861328,142.14999389648438,142.1699981689453,142.1699981689453,557881,0.0,0.0,NVDA
2025-06-13 10:43:00-04:00,142.1750030517578,142.18499755859375,142.0399932861328,142.15499877929688,142.15499877929688,433893,0.0,0.0,NVDA
2025-06-13 10:44:00-04:00,142.14999389648438,142.2299041748047,142.05999755859375,142.08999633789062,142.08999633789062,426024,0.0,0.0,NVDA
2025-06-13 10:45:00-04:00,142.09500122070312,142.16000366210938,142.0500030517578,142.10009765625,142.10009765625,344093,0.0,0.0,NVDA
2025-06-13 10:46:00-04:00,142.08999633789062,142.2270050048828,142.0500030517578,142.0850067138672,142.0850067138672,377523,0.0,0.0,NVDA
2025-06-13 10:47:00-04:00,142.08009338378906,142.10499572753906,141.94000244140625,141.95989990234375,141.95989990234375,449990,0.0,0.0,NVDA
2025-06-13 10:48:00-04:00,141.9499969482422,141.9600067138672,141.8000030517578,141.82000732421875,141.82000732421875,406791,0.0,0.0,NVDA
2025-06-13 10:49:00-04:00,141.8249969482422,141.88999938964844,141.73190307617188,141.7550048828125,141.7550048828125,351716,0.0,0.0,NVDA
2025-06-13 10:50:00-04:00,141.75160217285156,141.85899353027344,141.72500610351562,141.75,141.75,293109,0.0,0.0,NVDA
2025-06-13 10:51:00-04:00,141.75,141.8488006591797,141.69000244140625,141.83999633789062,141.83999633789062,287390,0.0,0.0,NVDA
2025-06-13 10:52:00-04:00,141.84500122070312,141.98980712890625,141.8300018310547,141.97999572753906,141.97999572753906,322133,0.0,0.0,NVDA
2025-06-13 10:53:00-04:00,141.99000549316406,142.22000122070312,141.97999572753906,142.22000122070312,142.22000122070312,471729,0.0,0.0,NVDA
2025-06-13 10:54:00-04:00,142.22000122070312,142.38499450683594,142.2050018310547,142.35009765625,142.35009765625,636092,0.0,0.0,NVDA
2025-06-13 10:55:00-04:00,142.35499572753906,142.49000549316406,142.32000732421875,142.39759826660156,142.39759826660156,563954,0.0,0.0,NVDA
2025-06-13 10:56:00-04:00,142.39999389648438,142.4499053955078,142.3000030517578,142.38999938964844,142.38999938964844,386111,0.0,0.0,NVDA
2025-06-13 10:57:00-04:00,142.39500427246094,142.44000244140625,142.30999755859375,142.38499450683594,142.38499450683594,299855,0.0,0.0,NVDA
2025-06-13 10:58:00-04:00,142.3800048828125,142.38999938964844,142.2550048828125,142.27000427246094,142.27000427246094,264248,0.0,0.0,NVDA
2025-06-13 10:59:00-04:00,142.27499389648438,142.3800048828125,142.26190185546875,142.30999755859375,142.30999755859375,214442,0.0,0.0,NVDA
2025-06-13 11:00:00-04:00,142.31500244140625,142.3751983642578,142.2100067138672,142.21499633789062,142.21499633789062,323769,0.0,0.0,NVDA
2025-06-13 11:01:00-04:00,142.22500610351562,142.3000030517578,142.1699981689453,142.28500366210938,142.28500366210938,295316,0.0,0.0,NVDA
2025-06-13 11:02:00-04:00,142.3000030517578,142.49000549316406,142.27499389648438,142.4199981689453,142.4199981689453,405237,0.0,0.0,NVDA
2025-06-13 11:03:00-04:00,142.4250030517578,142.44000244140625,142.32000732421875,142.3582000732422,142.3582000732422,218204,0.0,0.0,NVDA
2025-06-13 11:04:00-04:00,142.3430938720703,142.46580505371094,142.32000732421875,142.4499969482422,142.4499969482422,266133,0.0,0.0,NVDA
2025-06-13 11:05:00-04:00,142.4499969482422,142.5850067138672,142.41700744628906,142.57000732421875,142.57000732421875,466769,0.0,0.0,NVDA
2025-06-13 11:06:00-04:00,142.5749969482422,142.5771026611328,142.36000061035156,142.39999389648438,142.39999389648438,328859,0.0,0.0,NVDA
2025-06-13 11:07:00-04:00,142.39999389648438,142.51759338378906,142.38999938964844,142.4949951171875,142.4949951171875,196052,0.0,0.0,NVDA
2025-06-13 11:08:00-04:00,142.5,142.5186004638672,142.4499969482422,142.49000549316406,142.49000549316406,226186,0.0,0.0,NVDA
2025-06-13 11:09:00-04:00,142.49000549316406,142.5189971923828,142.44000244140625,142.4600067138672,142.4600067138672,231766,0.0,0.0,NVDA
2025-06-13 11:10:00-04:00,142.4600067138672,142.47999572753906,142.3000030517578,142.3000030517578,142.3000030517578,288588,0.0,0.0,NVDA
2025-06-13 11:11:00-04:00,142.30130004882812,142.42999267578125,142.30130004882812,142.39990234375,142.39990234375,264503,0.0,0.0,NVDA
2025-06-13 11:12:00-04:00,142.39999389648438,142.46499633789062,142.375,142.43499755859375,142.43499755859375,294354,0.0,0.0,NVDA
2025-06-13 11:13:00-04:00,142.4398956298828,142.57000732421875,142.41000366210938,142.5500030517578,142.5500030517578,327756,0.0,0.0,NVDA
2025-06-13 11:14:00-04:00,142.5500030517578,142.69000244140625,142.5449981689453,142.64999389648438,142.64999389648438,385117,0.0,0.0,NVDA
2025-06-13 11:15:00-04:00,142.65499877929688,142.69000244140625,142.57000732421875,142.5800018310547,142.5800018310547,285868,0.0,0.0,NVDA
2025-06-13 11:16:00-04:00,142.5802001953125,142.60499572753906,142.4600067138672,142.55520629882812,142.55520629882812,299794,0.0,0.0,NVDA
2025-06-13 11:17:00-04:00,142.55999755859375,142.56979370117188,142.44500732421875,142.47999572753906,142.47999572753906,169600,0.0,0.0,NVDA
2025-06-13 11:18:00-04:00,142.4700927734375,142.50999450683594,142.41000366210938,142.47360229492188,142.47360229492188,228709,0.0,0.0,NVDA
2025-06-13 11:19:00-04:00,142.4783935546875,142.5,142.4300994873047,142.4949951171875,142.4949951171875,162172,0.0,0.0,NVDA
2025-06-13 11:20:00-04:00,142.49420166015625,142.5800018310547,142.49000549316406,142.51499938964844,142.51499938964844,233893,0.0,0.0,NVDA
2025-06-13 11:21:00-04:00,142.51820373535156,142.61500549316406,142.5,142.5998992919922,142.5998992919922,201818,0.0,0.0,NVDA
2025-06-13 11:22:00-04:00,142.5800018310547,142.8800048828125,142.5800018310547,142.86000061035156,142.86000061035156,651348,0.0,0.0,NVDA
2025-06-13 11:23:00-04:00,142.8699951171875,142.91000366210938,142.77000427246094,142.8000030517578,142.8000030517578,513498,0.0,0.0,NVDA
2025-06-13 11:24:00-04:00,142.80880737304688,142.8300018310547,142.7100067138672,142.72500610351562,142.72500610351562,257218,0.0,0.0,NVDA
2025-06-13 11:25:00-04:00,142.72000122070312,142.77000427246094,142.65499877929688,142.77000427246094,142.77000427246094,255639,0.0,0.0,NVDA
2025-06-13 11:26:00-04:00,142.76499938964844,142.8000030517578,142.7100067138672,142.7949981689453,142.7949981689453,161153,0.0,0.0,NVDA
2025-06-13 11:27:00-04:00,142.8000030517578,142.83999633789062,142.75,142.81500244140625,142.81500244140625,264038,0.0,0.0,NVDA
2025-06-13 11:28:00-04:00,142.80999755859375,142.86000061035156,142.77999877929688,142.81500244140625,142.81500244140625,194485,0.0,0.0,NVDA
2025-06-13 11:29:00-04:00,142.81500244140625,142.94000244140625,142.7899932861328,142.91650390625,142.91650390625,406461,0.0,0.0,NVDA
2025-06-13 11:30:00-04:00,142.9149932861328,142.9499969482422,142.88299560546875,142.9149932861328,142.9149932861328,221320,0.0,0.0,NVDA
2025-06-13 11:31:00-04:00,142.9176025390625,143.02999877929688,142.89010620117188,143.0050048828125,143.0050048828125,553990,0.0,0.0,NVDA
2025-06-13 11:32:00-04:00,143.0050048828125,143.0800018310547,142.97500610351562,143.0186004638672,143.0186004638672,384928,0.0,0.0,NVDA
2025-06-13 11:33:00-04:00,143.01499938964844,143.08999633789062,143.01499938964844,143.0684051513672,143.0684051513672,262073,0.0,0.0,NVDA
2025-06-13 11:34:00-04:00,143.05999755859375,143.07000732421875,142.96499633789062,143.05499267578125,143.05499267578125,306635,0.0,0.0,NVDA
2025-06-13 11:35:00-04:00,143.05999755859375,143.0800018310547,142.8907012939453,142.97850036621094,142.97850036621094,368610,0.0,0.0,NVDA
2025-06-13 11:36:00-04:00,142.97999572753906,143.1300048828125,142.96099853515625,143.07989501953125,143.07989501953125,417683,0.0,0.0,NVDA
2025-06-13 11:37:00-04:00,143.0850067138672,143.10000610351562,143.0050048828125,143.03500366210938,143.03500366210938,210929,0.0,0.0,NVDA
2025-06-13 11:38:00-04:00,143.0399932861328,143.0399932861328,143.02999877929688,143.0399932861328,143.0399932861328,220865,0.0,0.0,NVDA
2025-06-13 11:39:00-04:00,143.031494140625,143.10499572753906,143.0,143.05499267578125,143.05499267578125,201906,0.0,0.0,NVDA
2025-06-13 11:40:00-04:00,143.05499267578125,143.07000732421875,142.92999267578125,142.97000122070312,142.97000122070312,271546,0.0,0.0,NVDA
2025-06-13 11:41:00-04:00,142.97999572753906,143.0399932861328,142.92999267578125,143.02999877929688,143.02999877929688,215090,0.0,0.0,NVDA
2025-06-13 11:42:00-04:00,143.02999877929688,143.0800018310547,143.0050048828125,143.02499389648438,143.02499389648438,211933,0.0,0.0,NVDA
2025-06-13 11:43:00-04:00,143.02000427246094,143.0399932861328,142.9499969482422,142.9709930419922,142.9709930419922,174184,0.0,0.0,NVDA
2025-06-13 11:44:00-04:00,142.97999572753906,143.02999877929688,142.97000122070312,142.97999572753906,142.97999572753906,171389,0.0,0.0,NVDA
2025-06-13 11:45:00-04:00,142.97999572753906,143.08999633789062,142.97479248046875,143.0653076171875,143.0653076171875,196233,0.0,0.0,NVDA
2025-06-13 11:46:00-04:00,143.05999755859375,143.08999633789062,143.02499389648438,143.0850067138672,143.0850067138672,166695,0.0,0.0,NVDA
2025-06-13 11:47:00-04:00,143.08819580078125,143.13999938964844,143.0413055419922,143.11000061035156,143.11000061035156,300857,0.0,0.0,NVDA
2025-06-13 11:48:00-04:00,143.10499572753906,143.11000061035156,143.0500946044922,143.07000732421875,143.07000732421875,195140,0.0,0.0,NVDA
2025-06-13 11:49:00-04:00,143.0749969482422,143.08970642089844,143.0019989013672,143.07000732421875,143.07000732421875,200241,0.0,0.0,NVDA
2025-06-13 11:50:00-04:00,143.07000732421875,143.1300048828125,143.07000732421875,143.07980346679688,143.07980346679688,179862,0.0,0.0,NVDA
2025-06-13 11:51:00-04:00,143.0749969482422,143.25,143.0749969482422,143.25,143.25,394203,0.0,0.0,NVDA
2025-06-13 11:52:00-04:00,143.2449951171875,143.27000427246094,143.20010375976562,143.23199462890625,143.23199462890625,260391,0.0,0.0,NVDA
2025-06-13 11:53:00-04:00,143.23069763183594,143.27000427246094,143.1999969482422,143.2200927734375,143.2200927734375,188430,0.0,0.0,NVDA
2025-06-13 11:54:00-04:00,143.22830200195312,143.32000732421875,143.22500610351562,143.2884063720703,143.2884063720703,232955,0.0,0.0,NVDA
2025-06-13 11:55:00-04:00,143.27999877929688,143.2899932861328,143.08180236816406,143.0847930908203,143.0847930908203,370800,0.0,0.0,NVDA
2025-06-13 11:56:00-04:00,143.089599609375,143.1199951171875,143.0312042236328,143.0449981689453,143.0449981689453,276501,0.0,0.0,NVDA
2025-06-13 11:57:00-04:00,143.0500030517578,143.1750030517578,143.0500030517578,143.14500427246094,143.14500427246094,268640,0.0,0.0,NVDA
2025-06-13 11:58:00-04:00,143.14500427246094,143.15499877929688,143.00999450683594,143.01499938964844,143.01499938964844,241738,0.0,0.0,NVDA
2025-06-13 11:59:00-04:00,143.02000427246094,143.0883026123047,143.00999450683594,143.06399536132812,143.06399536132812,169982,0.0,0.0,NVDA
2025-06-13 12:00:00-04:00,143.06500244140625,143.16990661621094,143.00999450683594,143.02000427246094,143.02000427246094,217536,0.0,0.0,NVDA
2025-06-13 12:01:00-04:00,143.02000427246094,143.02999877929688,142.93299865722656,142.95010375976562,142.95010375976562,293496,0.0,0.0,NVDA
2025-06-13 12:02:00-04:00,142.94839477539062,143.0500030517578,142.9199981689453,142.97000122070312,142.97000122070312,230208,0.0,0.0,NVDA
2025-06-13 12:03:00-04:00,142.96580505371094,143.00999450683594,142.94000244140625,142.96499633789062,142.96499633789062,143620,0.0,0.0,NVDA
2025-06-13 12:04:00-04:00,142.96499633789062,143.0,142.8719024658203,142.91000366210938,142.91000366210938,267388,0.0,0.0,NVDA
2025-06-13 12:05:00-04:00,142.9114990234375,142.9499969482422,142.8800048828125,142.9409942626953,142.9409942626953,162727,0.0,0.0,NVDA
2025-06-13 12:06:00-04:00,142.94500732421875,142.99000549316406,142.9250030517578,142.96499633789062,142.96499633789062,161643,0.0,0.0,NVDA
2025-06-13 12:07:00-04:00,142.97000122070312,142.97999572753906,142.94000244140625,142.97000122070312,142.97000122070312,97976,0.0,0.0,NVDA
2025-06-13 12:08:00-04:00,142.97500610351562,143.0,142.94000244140625,142.9600067138672,142.9600067138672,132256,0.0,0.0,NVDA
2025-06-13 12:09:00-04:00,142.97000122070312,143.02999877929688,142.97000122070312,143.0050048828125,143.0050048828125,154229,0.0,0.0,NVDA
2025-06-13 12:10:00-04:00,143.02000427246094,143.10000610351562,143.0113067626953,143.0749969482422,143.0749969482422,157709,0.0,0.0,NVDA
2025-06-13 12:11:00-04:00,143.07479858398438,143.17999267578125,143.07479858398438,143.13499450683594,143.13499450683594,246962,0.0,0.0,NVDA
2025-06-13 12:12:00-04:00,143.13999938964844,143.22999572753906,143.13999938964844,143.1750030517578,143.1750030517578,213775,0.0,0.0,NVDA
2025-06-13 12:13:00-04:00,143.1750030517578,143.24000549316406,143.1750030517578,143.22999572753906,143.22999572753906,134795,0.0,0.0,NVDA
2025-06-13 12:14:00-04:00,143.24000549316406,143.33999633789062,143.23989868164062,143.25990295410156,143.25990295410156,278931,0.0,0.0,NVDA
2025-06-13 12:15:00-04:00,143.2552947998047,143.25650024414062,143.14999389648438,143.19500732421875,143.19500732421875,210081,0.0,0.0,NVDA
2025-06-13 12:16:00-04:00,143.19500732421875,143.3300018310547,143.19500732421875,143.3249969482422,143.3249969482422,190423,0.0,0.0,NVDA
2025-06-13 12:17:00-04:00,143.3300018310547,143.3699951171875,143.3000030517578,143.30999755859375,143.30999755859375,238411,0.0,0.0,NVDA
2025-06-13 12:18:00-04:00,143.31520080566406,143.36000061035156,143.2700958251953,143.3000030517578,143.3000030517578,178553,0.0,0.0,NVDA
2025-06-13 12:19:00-04:00,143.3000030517578,143.32000732421875,143.19000244140625,143.21499633789062,143.21499633789062,166573,0.0,0.0,NVDA
2025-06-13 12:20:00-04:00,143.2115020751953,143.22000122070312,143.0800018310547,143.085205078125,143.085205078125,228098,0.0,0.0,NVDA
2025-06-13 12:21:00-04:00,143.09500122070312,143.20989990234375,143.0399932861328,143.13999938964844,143.13999938964844,238597,0.0,0.0,NVDA
2025-06-13 12:22:00-04:00,143.13999938964844,143.24000549316406,143.1300048828125,143.16990661621094,143.16990661621094,176272,0.0,0.0,NVDA
2025-06-13 12:23:00-04:00,143.16929626464844,143.22000122070312,143.125,143.20989990234375,143.20989990234375,142641,0.0,0.0,NVDA
2025-06-13 12:24:00-04:00,143.2050018310547,143.31500244140625,143.2050018310547,143.26499938964844,143.26499938964844,193422,0.0,0.0,NVDA
2025-06-13 12:25:00-04:00,143.26499938964844,143.30990600585938,143.22000122070312,143.2550048828125,143.2550048828125,185954,0.0,0.0,NVDA
2025-06-13 12:26:00-04:00,143.25999450683594,143.27000427246094,143.10000610351562,143.12139892578125,143.12139892578125,271254,0.0,0.0,NVDA
2025-06-13 12:27:00-04:00,143.1300048828125,143.16000366210938,143.0800018310547,143.1352996826172,143.1352996826172,232002,0.0,0.0,NVDA
2025-06-13 12:28:00-04:00,143.14999389648438,143.15499877929688,143.05999755859375,143.09500122070312,143.09500122070312,232297,0.0,0.0,NVDA
2025-06-13 12:29:00-04:00,143.11000061035156,143.13499450683594,143.0,143.0749969482422,143.0749969482422,321733,0.0,0.0,NVDA
2025-06-13 12:30:00-04:00,143.0800018310547,143.13499450683594,143.02499389648438,143.11500549316406,143.11500549316406,232489,0.0,0.0,NVDA
2025-06-13 12:31:00-04:00,143.1199951171875,143.14999389648438,143.07179260253906,143.11500549316406,143.11500549316406,786469,0.0,0.0,NVDA
2025-06-13 12:32:00-04:00,143.1199951171875,143.19000244140625,143.10000610351562,143.14999389648438,143.14999389648438,148650,0.0,0.0,NVDA
2025-06-13 12:33:00-04:00,143.1699981689453,143.17840576171875,143.07000732421875,143.0850067138672,143.0850067138672,435681,0.0,0.0,NVDA
2025-06-13 12:34:00-04:00,143.08999633789062,143.11990356445312,143.00999450683594,143.07000732421875,143.07000732421875,225967,0.0,0.0,NVDA
2025-06-13 12:35:00-04:00,143.06500244140625,143.19500732421875,143.06500244140625,143.14199829101562,143.14199829101562,242084,0.0,0.0,NVDA
2025-06-13 12:36:00-04:00,143.1488037109375,143.14999389648438,143.07000732421875,143.10499572753906,143.10499572753906,190590,0.0,0.0,NVDA
2025-06-13 12:37:00-04:00,143.10499572753906,143.1284942626953,142.99000549316406,142.99240112304688,142.99240112304688,349711,0.0,0.0,NVDA
2025-06-13 12:38:00-04:00,143.0,143.0850067138672,142.99000549316406,143.0800018310547,143.0800018310547,295702,0.0,0.0,NVDA
2025-06-13 12:39:00-04:00,143.0762939453125,143.08999633789062,143.00010681152344,143.0050048828125,143.0050048828125,151603,0.0,0.0,NVDA
2025-06-13 12:40:00-04:00,143.0,143.07000732421875,142.99000549316406,143.06019592285156,143.06019592285156,183495,0.0,0.0,NVDA
2025-06-13 12:41:00-04:00,143.0684051513672,143.22999572753906,143.05499267578125,143.2100067138672,143.2100067138672,270251,0.0,0.0,NVDA
2025-06-13 12:42:00-04:00,143.2050018310547,143.24000549316406,143.1699981689453,143.20030212402344,143.20030212402344,221911,0.0,0.0,NVDA
2025-06-13 12:43:00-04:00,143.2050018310547,143.3000030517578,143.19000244140625,143.2449951171875,143.2449951171875,237888,0.0,0.0,NVDA
2025-06-13 12:44:00-04:00,143.24859619140625,143.27999877929688,143.2100067138672,143.25010681152344,143.25010681152344,148331,0.0,0.0,NVDA
2025-06-13 12:45:00-04:00,143.2449951171875,143.25,143.125,143.1699981689453,143.1699981689453,209841,0.0,0.0,NVDA
2025-06-13 12:46:00-04:00,143.1750030517578,143.22999572753906,143.14999389648438,143.1750030517578,143.1750030517578,174449,0.0,0.0,NVDA
2025-06-13 12:47:00-04:00,143.17869567871094,143.17869567871094,143.10000610351562,143.11500549316406,143.11500549316406,158529,0.0,0.0,NVDA
2025-06-13 12:48:00-04:00,143.11000061035156,143.1999969482422,143.10000610351562,143.18499755859375,143.18499755859375,151096,0.0,0.0,NVDA
2025-06-13 12:49:00-04:00,143.18499755859375,143.25,143.16000366210938,143.23500061035156,143.23500061035156,181116,0.0,0.0,NVDA
2025-06-13 12:50:00-04:00,143.23500061035156,143.32000732421875,143.20150756835938,143.3184051513672,143.3184051513672,232526,0.0,0.0,NVDA
2025-06-13 12:51:00-04:00,143.31500244140625,143.33990478515625,143.1999969482422,143.2050018310547,143.2050018310547,216141,0.0,0.0,NVDA
2025-06-13 12:52:00-04:00,143.2050018310547,143.27000427246094,143.19500732421875,143.2176055908203,143.2176055908203,168649,0.0,0.0,NVDA
2025-06-13 12:53:00-04:00,143.2100067138672,143.27999877929688,143.16009521484375,143.24000549316406,143.24000549316406,170773,0.0,0.0,NVDA
2025-06-13 12:54:00-04:00,143.22999572753906,143.25990295410156,143.14500427246094,143.19000244140625,143.19000244140625,169328,0.0,0.0,NVDA
2025-06-13 12:55:00-04:00,143.19500732421875,143.2686004638672,143.14999389648438,143.2550048828125,143.2550048828125,134517,0.0,0.0,NVDA
2025-06-13 12:56:00-04:00,143.2550048828125,143.36000061035156,143.22000122070312,143.33999633789062,143.33999633789062,243740,0.0,0.0,NVDA
2025-06-13 12:57:00-04:00,143.3350067138672,143.33999633789062,143.25999450683594,143.30299377441406,143.30299377441406,134843,0.0,0.0,NVDA
2025-06-13 12:58:00-04:00,143.3000030517578,143.3000030517578,143.1750030517578,143.19000244140625,143.19000244140625,201080,0.0,0.0,NVDA
2025-06-13 12:59:00-04:00,143.18499755859375,143.27999877929688,143.18499755859375,143.2550048828125,143.2550048828125,191133,0.0,0.0,NVDA
2025-06-13 13:00:00-04:00,143.24000549316406,143.2899932861328,143.18499755859375,143.26499938964844,143.26499938964844,175296,0.0,0.0,NVDA
2025-06-13 13:01:00-04:00,143.27000427246094,143.3000030517578,143.23159790039062,143.27479553222656,143.27479553222656,150442,0.0,0.0,NVDA
